saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel,profit,Date,Year,Month,Month Number
S04771,2024-01-13 17:39:00,P1270,Kid's_270,Kid's Wear,Red,S,2,2273.26,1436.45,4546.52,2872.9,C24770,Lakshmi_4770,Madurai,9.9252,78.1198,SP146,Selva,Paid,online,1673.62,2024-01-13,2024,January,1
S04772,2024-08-03 12:44:00,P1271,Women's_271,Women's Dresses,Grey,M,4,1198.54,850.48,4794.16,3401.92,C24771,Vishal_4771,Tirunelveli,8.7139,77.7567,SP117,Ashok,Paid,mobile_app,1392.24,2024-08-03,2024,August,8
S04773,2024-04-10 12:00:00,P1272,Kurta_272,Kurta,White,XL,1,1027.4,905.24,1027.4,905.24,C24772,Ravi_4772,Madurai,9.9252,78.1198,SP142,Kishore,Paid,mobile_app,122.16,2024-04-10,2024,April,4
S04774,2023-10-26 21:44:00,P1273,Men's_273,Men's Shirts,White,L,2,441.22,342.32,882.44,684.64,C24773,Priya_4773,Madurai,9.9252,78.1198,SP129,Nithin,Returned,in-store,197.8,2023-10-26,2023,October,10
S04775,2023-04-03 13:37:00,P1274,Men's_274,Men's Shirts,Blue,M,4,428.19,282.09,1712.76,1128.36,C24774,Kavin_4774,Erode,11.34,77.7172,SP143,Gokul,Cancelled,online,584.4,2023-04-03,2023,April,4
S04776,2023-07-02 20:40:00,P1275,Sportswear_275,Sportswear,White,M,1,2450.84,1649.61,2450.84,1649.61,C24775,Kavin_4775,Chennai,13.0827,80.2707,SP114,Ganesh,Shipped,third-party,801.23,2023-07-02,2023,July,7
S04777,2024-02-01 20:48:00,P1276,Men's_276,Men's Shirts,Grey,XL,2,2116.53,1329.96,4233.06,2659.92,C24776,Ganesh_4776,Tirunelveli,8.7139,77.7567,SP118,Mohan,Cancelled,online,1573.14,2024-02-01,2024,February,2
S04778,2023-09-20 12:52:00,P1277,Jeans_277,Jeans,Black,XS,1,582.26,368.32,582.26,368.32,C24777,Sathish_4777,Tirunelveli,8.7139,77.7567,SP132,Murali,Shipped,online,213.94,2023-09-20,2023,September,9
S04779,2023-04-10 12:03:00,P1278,Kid's_278,Kid's Wear,Black,XXL,1,1726.73,1523.99,1726.73,1523.99,C24778,Anu_4778,Tiruchirappalli,10.7905,78.7047,SP125,Saravanan,Cancelled,mobile_app,202.74,2023-04-10,2023,April,4
S04780,2024-09-10 17:00:00,P1279,Men's_279,Men's Shirts,Pink,XS,1,1853.03,1139.91,1853.03,1139.91,C24779,Sanjay_4779,Coimbatore,11.0168,76.9558,SP116,Vignesh,Returned,mobile_app,713.12,2024-09-10,2024,September,9
S04781,2024-05-23 16:38:00,P1280,Sportswear_280,Sportswear,Green,S,1,450.49,306.24,450.49,306.24,C24780,Kavin_4780,Erode,11.34,77.7172,SP131,Anand,Paid,in-store,144.25,2024-05-23,2024,May,5
S04782,2024-06-25 19:16:00,P1281,T-Shirts_281,T-Shirts,Maroon,M,4,1540.18,971.51,6160.72,3886.04,C24781,Anu_4781,Coimbatore,11.0168,76.9558,SP139,Yogesh,Shipped,in-store,2274.68,2024-06-25,2024,June,6
S04783,2024-04-20 10:44:00,P1282,Men's_282,Men's Shirts,Blue,M,1,588.68,477.68,588.68,477.68,C24782,Aarav_4782,Coimbatore,11.0168,76.9558,SP136,Prakash,Shipped,mobile_app,111.0,2024-04-20,2024,April,4
S04784,2024-04-26 20:13:00,P1283,Sportswear_283,Sportswear,Grey,XXL,4,1532.3,1223.56,6129.2,4894.24,C24783,Kavin_4783,Chennai,13.0827,80.2707,SP139,Yogesh,Pending,online,1234.96,2024-04-26,2024,April,4
S04785,2023-07-15 15:44:00,P1284,Sarees_284,Sarees,Blue,XL,4,2249.09,1784.84,8996.36,7139.36,C24784,Kavin_4784,Chennai,13.0827,80.2707,SP107,Karthik,Cancelled,online,1857.0,2023-07-15,2023,July,7
S04786,2023-11-20 11:00:00,P1285,Kid's_285,Kid's Wear,Maroon,XXL,3,2499.17,1645.97,7497.51,4937.91,C24785,Devi_4785,Tirunelveli,8.7139,77.7567,SP108,Ravi,Pending,mobile_app,2559.6,2023-11-20,2023,November,11
S04787,2023-01-06 12:53:00,P1286,Jeans_286,Jeans,Green,XL,2,301.88,251.95,603.76,503.9,C24786,Ravi_4786,Chennai,13.0827,80.2707,SP117,Ashok,Cancelled,mobile_app,99.86,2023-01-06,2023,January,1
S04788,2023-09-05 11:34:00,P1287,Jeans_287,Jeans,Grey,XL,2,1015.93,891.8,2031.86,1783.6,C24787,Karthik_4787,Madurai,9.9252,78.1198,SP137,Surya,Paid,online,248.26,2023-09-05,2023,September,9
S04789,2024-07-05 14:59:00,P1288,Sarees_288,Sarees,Maroon,XXL,3,2013.85,1470.41,6041.55,4411.23,C24788,Ganesh_4788,Tirunelveli,8.7139,77.7567,SP120,Harish,Paid,in-store,1630.32,2024-07-05,2024,July,7
S04790,2023-10-09 12:30:00,P1289,Women's_289,Women's Dresses,Pink,S,3,592.89,373.89,1778.67,1121.67,C24789,Sanjay_4789,Vellore,12.9165,79.1325,SP105,Suresh,Returned,online,657.0,2023-10-09,2023,October,10
S04791,2023-02-20 10:03:00,P1290,Kid's_290,Kid's Wear,Red,L,3,1924.41,1268.21,5773.23,3804.63,C24790,Karthik_4790,Vellore,12.9165,79.1325,SP119,Deepak,Paid,in-store,1968.6,2023-02-20,2023,February,2
S04792,2023-01-01 14:55:00,P1291,T-Shirts_291,T-Shirts,Green,M,1,1162.37,805.67,1162.37,805.67,C24791,Anu_4791,Vellore,12.9165,79.1325,SP115,Santosh,Cancelled,in-store,356.7,2023-01-01,2023,January,1
S04793,2023-07-27 15:40:00,P1292,Kurta_292,Kurta,Green,L,4,2157.16,1816.86,8628.64,7267.44,C24792,Kavin_4792,Tirunelveli,8.7139,77.7567,SP138,Lokesh,Paid,in-store,1361.2,2023-07-27,2023,July,7
S04794,2024-03-30 17:37:00,P1293,Jeans_293,Jeans,Blue,S,4,523.78,391.44,2095.12,1565.76,C24793,Vishal_4793,Vellore,12.9165,79.1325,SP146,Selva,Shipped,mobile_app,529.36,2024-03-30,2024,March,3
S04795,2023-10-01 17:55:00,P1294,Jeans_294,Jeans,Pink,XXL,1,1639.13,1179.54,1639.13,1179.54,C24794,Sanjay_4794,Vellore,12.9165,79.1325,SP130,Varun,Pending,mobile_app,459.59,2023-10-01,2023,October,10
S04796,2023-05-02 17:11:00,P1295,T-Shirts_295,T-Shirts,White,S,1,1834.44,1431.92,1834.44,1431.92,C24795,Lakshmi_4795,Salem,11.6643,78.146,SP112,Naveen,Returned,third-party,402.52,2023-05-02,2023,May,5
S04797,2024-09-22 17:27:00,P1296,T-Shirts_296,T-Shirts,Grey,XL,2,331.3,218.12,662.6,436.24,C24796,Ravi_4796,Madurai,9.9252,78.1198,SP138,Lokesh,Shipped,in-store,226.36,2024-09-22,2024,September,9
S04798,2023-03-22 18:22:00,P1297,Sarees_297,Sarees,Grey,XS,3,253.77,201.97,761.31,605.91,C24797,Karthik_4797,Erode,11.34,77.7172,SP148,Jagan,Returned,online,155.4,2023-03-22,2023,March,3
S04799,2024-09-22 12:26:00,P1298,Jeans_298,Jeans,Maroon,XXL,2,1347.8,1123.91,2695.6,2247.82,C24798,Lakshmi_4798,Chennai,13.0827,80.2707,SP110,Manoj,Cancelled,in-store,447.78,2024-09-22,2024,September,9
S04800,2023-10-21 21:17:00,P1299,Men's_299,Men's Shirts,Black,M,1,574.44,510.81,574.44,510.81,C24799,Ganesh_4799,Chennai,13.0827,80.2707,SP141,Mahesh,Returned,mobile_app,63.63,2023-10-21,2023,October,10
S04801,2023-12-28 16:50:00,P1300,Kid's_300,Kid's Wear,White,L,1,1067.39,842.61,1067.39,842.61,C24800,Sathish_4800,Erode,11.34,77.7172,SP103,Rahul,Paid,online,224.78,2023-12-28,2023,December,12
S04802,2024-05-21 19:22:00,P1301,Men's_301,Men's Shirts,White,XS,1,257.31,174.55,257.31,174.55,C24801,Sathish_4801,Coimbatore,11.0168,76.9558,SP126,Aravind,Returned,third-party,82.76,2024-05-21,2024,May,5
S04803,2023-12-23 17:16:00,P1302,Sportswear_302,Sportswear,Black,L,2,585.44,415.72,1170.88,831.44,C24802,Priya_4802,Madurai,9.9252,78.1198,SP118,Mohan,Pending,in-store,339.44,2023-12-23,2023,December,12
S04804,2024-01-02 17:19:00,P1303,Kurta_303,Kurta,Pink,XXL,2,2356.8,1875.08,4713.6,3750.16,C24803,Sanjay_4803,Madurai,9.9252,78.1198,SP108,Ravi,Returned,online,963.44,2024-01-02,2024,January,1
S04805,2023-04-14 16:32:00,P1304,T-Shirts_304,T-Shirts,Green,XS,2,1704.51,1115.85,3409.02,2231.7,C24804,Meena_4804,Erode,11.34,77.7172,SP138,Lokesh,Pending,in-store,1177.32,2023-04-14,2023,April,4
S04806,2024-07-06 13:50:00,P1305,Men's_305,Men's Shirts,Blue,XXL,1,292.89,225.25,292.89,225.25,C24805,Vishal_4805,Chennai,13.0827,80.2707,SP106,Praveen,Returned,in-store,67.64,2024-07-06,2024,July,7
S04807,2023-03-21 13:39:00,P1306,Kid's_306,Kid's Wear,Grey,S,1,1024.36,759.91,1024.36,759.91,C24806,Diya_4806,Coimbatore,11.0168,76.9558,SP148,Jagan,Shipped,in-store,264.45,2023-03-21,2023,March,3
S04808,2024-08-05 10:33:00,P1307,Kid's_307,Kid's Wear,Green,L,3,928.14,637.77,2784.42,1913.31,C24807,Vishal_4807,Coimbatore,11.0168,76.9558,SP116,Vignesh,Shipped,online,871.11,2024-08-05,2024,August,8
S04809,2023-11-15 12:28:00,P1308,Sarees_308,Sarees,Pink,XL,1,1997.02,1695.37,1997.02,1695.37,C24808,Sanjay_4808,Chennai,13.0827,80.2707,SP100,Tamil,Paid,in-store,301.65,2023-11-15,2023,November,11
S04810,2024-10-08 15:52:00,P1309,T-Shirts_309,T-Shirts,Green,XL,1,2443.04,1694.69,2443.04,1694.69,C24809,Sanjay_4809,Tiruchirappalli,10.7905,78.7047,SP113,Ramesh,Returned,in-store,748.35,2024-10-08,2024,October,10
S04811,2024-01-22 19:36:00,P1310,T-Shirts_310,T-Shirts,Grey,M,1,669.49,561.95,669.49,561.95,C24810,Kavin_4810,Madurai,9.9252,78.1198,SP136,Prakash,Cancelled,online,107.54,2024-01-22,2024,January,1
S04812,2023-01-25 19:01:00,P1311,Jeans_311,Jeans,Yellow,XL,3,2154.72,1417.8,6464.16,4253.4,C24811,Priya_4811,Erode,11.34,77.7172,SP144,Rohit,Shipped,in-store,2210.76,2023-01-25,2023,January,1
S04813,2023-09-29 16:07:00,P1312,Sportswear_312,Sportswear,Blue,M,1,2305.07,1417.37,2305.07,1417.37,C24812,Meena_4812,Chennai,13.0827,80.2707,SP110,Manoj,Pending,online,887.7,2023-09-29,2023,September,9
S04814,2024-06-11 10:07:00,P1313,Kurta_313,Kurta,Green,XXL,4,271.31,232.15,1085.24,928.6,C24813,Vishal_4813,Vellore,12.9165,79.1325,SP146,Selva,Pending,online,156.64,2024-06-11,2024,June,6
S04815,2023-09-16 16:30:00,P1314,Kurta_314,Kurta,Yellow,XS,2,1651.41,1376.83,3302.82,2753.66,C24814,Aarav_4814,Tiruchirappalli,10.7905,78.7047,SP109,Ajay,Cancelled,third-party,549.16,2023-09-16,2023,September,9
S04816,2023-09-13 11:26:00,P1315,Men's_315,Men's Shirts,Red,XXL,4,2462.2,1568.24,9848.8,6272.96,C24815,Lakshmi_4815,Chennai,13.0827,80.2707,SP127,Sanjay,Returned,in-store,3575.84,2023-09-13,2023,September,9
S04817,2024-08-08 17:55:00,P1316,Sportswear_316,Sportswear,Pink,XS,1,1889.9,1160.26,1889.9,1160.26,C24816,Bhuvana_4816,Salem,11.6643,78.146,SP119,Deepak,Pending,in-store,729.64,2024-08-08,2024,August,8
S04818,2024-06-28 20:17:00,P1317,Sportswear_317,Sportswear,Maroon,L,1,409.37,289.01,409.37,289.01,C24817,Meena_4817,Tirunelveli,8.7139,77.7567,SP120,Harish,Returned,in-store,120.36,2024-06-28,2024,June,6
S04819,2024-03-20 14:43:00,P1318,Men's_318,Men's Shirts,White,S,2,1020.99,852.29,2041.98,1704.58,C24818,Lakshmi_4818,Tiruchirappalli,10.7905,78.7047,SP107,Karthik,Shipped,in-store,337.4,2024-03-20,2024,March,3
S04820,2024-02-23 13:39:00,P1319,Sportswear_319,Sportswear,Green,XXL,1,1855.08,1418.16,1855.08,1418.16,C24819,Devi_4819,Chennai,13.0827,80.2707,SP147,Prem,Shipped,in-store,436.92,2024-02-23,2024,February,2
S04821,2024-04-13 14:04:00,P1320,Sportswear_320,Sportswear,Yellow,M,2,1804.49,1124.15,3608.98,2248.3,C24820,Sathish_4820,Tiruchirappalli,10.7905,78.7047,SP139,Yogesh,Pending,in-store,1360.68,2024-04-13,2024,April,4
S04822,2024-01-16 19:23:00,P1321,T-Shirts_321,T-Shirts,Black,XXL,2,1551.54,1315.54,3103.08,2631.08,C24821,Sathish_4821,Erode,11.34,77.7172,SP137,Surya,Paid,mobile_app,472.0,2024-01-16,2024,January,1
S04823,2023-02-01 17:38:00,P1322,T-Shirts_322,T-Shirts,Yellow,S,2,1219.85,813.07,2439.7,1626.14,C24822,Devi_4822,Madurai,9.9252,78.1198,SP144,Rohit,Returned,in-store,813.56,2023-02-01,2023,February,2
S04824,2023-07-16 11:25:00,P1323,Kid's_323,Kid's Wear,Maroon,L,2,240.69,190.25,481.38,380.5,C24823,Anu_4823,Tiruchirappalli,10.7905,78.7047,SP121,Vinod,Shipped,in-store,100.88,2023-07-16,2023,July,7
S04825,2024-03-08 12:35:00,P1324,Jeans_324,Jeans,Black,XL,1,1344.77,928.66,1344.77,928.66,C24824,Diya_4824,Tiruchirappalli,10.7905,78.7047,SP115,Santosh,Paid,online,416.11,2024-03-08,2024,March,3
S04826,2024-10-09 18:57:00,P1325,Sportswear_325,Sportswear,Black,M,1,281.31,175.35,281.31,175.35,C24825,Karthik_4825,Tiruchirappalli,10.7905,78.7047,SP140,Abhishek,Pending,in-store,105.96,2024-10-09,2024,October,10
S04827,2023-02-22 19:21:00,P1326,Men's_326,Men's Shirts,Green,S,2,1918.85,1249.15,3837.7,2498.3,C24826,Priya_4826,Salem,11.6643,78.146,SP106,Praveen,Pending,online,1339.4,2023-02-22,2023,February,2
S04828,2023-06-10 15:19:00,P1327,Kid's_327,Kid's Wear,White,L,3,1474.74,1025.68,4424.22,3077.04,C24827,Ganesh_4827,Salem,11.6643,78.146,SP101,Arun,Cancelled,online,1347.18,2023-06-10,2023,June,6
S04829,2024-05-21 10:10:00,P1328,Sarees_328,Sarees,Black,XXL,1,2189.11,1687.63,2189.11,1687.63,C24828,Bhuvana_4828,Vellore,12.9165,79.1325,SP110,Manoj,Paid,in-store,501.48,2024-05-21,2024,May,5
S04830,2024-02-25 16:47:00,P1329,Jeans_329,Jeans,Black,M,1,949.33,801.75,949.33,801.75,C24829,Aarav_4829,Tirunelveli,8.7139,77.7567,SP104,Vijay,Shipped,online,147.58,2024-02-25,2024,February,2
S04831,2023-09-19 16:10:00,P1330,Men's_330,Men's Shirts,Green,S,1,824.72,568.01,824.72,568.01,C24830,Bhuvana_4830,Madurai,9.9252,78.1198,SP120,Harish,Paid,mobile_app,256.71,2023-09-19,2023,September,9
S04832,2023-11-27 11:23:00,P1331,Men's_331,Men's Shirts,Grey,XXL,1,1388.38,1167.23,1388.38,1167.23,C24831,Diya_4831,Tirunelveli,8.7139,77.7567,SP122,Bharath,Returned,online,221.15,2023-11-27,2023,November,11
S04833,2023-09-16 13:22:00,P1332,Sportswear_332,Sportswear,Red,XL,2,282.94,177.0,565.88,354.0,C24832,Vishal_4832,Chennai,13.0827,80.2707,SP117,Ashok,Pending,in-store,211.88,2023-09-16,2023,September,9
S04834,2024-04-03 18:48:00,P1333,Kid's_333,Kid's Wear,White,M,1,736.12,608.1,736.12,608.1,C24833,Priya_4833,Salem,11.6643,78.146,SP104,Vijay,Paid,mobile_app,128.02,2024-04-03,2024,April,4
S04835,2023-10-18 18:39:00,P1334,Kid's_334,Kid's Wear,Yellow,M,1,2131.96,1715.04,2131.96,1715.04,C24834,Bhuvana_4834,Coimbatore,11.0168,76.9558,SP108,Ravi,Returned,mobile_app,416.92,2023-10-18,2023,October,10
S04836,2024-05-22 15:11:00,P1335,Jeans_335,Jeans,Maroon,XS,2,200.55,162.26,401.1,324.52,C24835,Ravi_4835,Coimbatore,11.0168,76.9558,SP137,Surya,Paid,in-store,76.58,2024-05-22,2024,May,5
S04837,2024-01-01 12:13:00,P1336,Jeans_336,Jeans,Yellow,XS,2,1961.78,1657.0,3923.56,3314.0,C24836,Karthik_4836,Tiruchirappalli,10.7905,78.7047,SP146,Selva,Returned,in-store,609.56,2024-01-01,2024,January,1
S04838,2023-01-21 10:21:00,P1337,T-Shirts_337,T-Shirts,Blue,XL,1,1500.99,959.57,1500.99,959.57,C24837,Devi_4837,Vellore,12.9165,79.1325,SP107,Karthik,Returned,mobile_app,541.42,2023-01-21,2023,January,1
S04839,2023-09-21 13:12:00,P1338,Sportswear_338,Sportswear,Yellow,M,1,1534.4,1077.32,1534.4,1077.32,C24838,Ravi_4838,Coimbatore,11.0168,76.9558,SP125,Saravanan,Shipped,online,457.08,2023-09-21,2023,September,9
S04840,2023-12-03 17:53:00,P1339,Jeans_339,Jeans,Green,XL,2,1560.6,1263.99,3121.2,2527.98,C24839,Lakshmi_4839,Madurai,9.9252,78.1198,SP117,Ashok,Shipped,in-store,593.22,2023-12-03,2023,December,12
S04841,2024-03-01 18:42:00,P1340,Jeans_340,Jeans,Red,L,2,1403.07,1138.99,2806.14,2277.98,C24840,Diya_4840,Erode,11.34,77.7172,SP108,Ravi,Paid,in-store,528.16,2024-03-01,2024,March,3
S04842,2024-01-27 14:56:00,P1341,Sarees_341,Sarees,Pink,S,2,1697.77,1070.0,3395.54,2140.0,C24841,Karthik_4841,Madurai,9.9252,78.1198,SP100,Tamil,Paid,in-store,1255.54,2024-01-27,2024,January,1
S04843,2024-07-03 17:01:00,P1342,Sportswear_342,Sportswear,Pink,XS,3,233.26,145.37,699.78,436.11,C24842,Karthik_4842,Chennai,13.0827,80.2707,SP118,Mohan,Pending,mobile_app,263.67,2024-07-03,2024,July,7
S04844,2024-01-13 20:36:00,P1343,Men's_343,Men's Shirts,Yellow,XL,1,1070.44,747.8,1070.44,747.8,C24843,Anu_4843,Erode,11.34,77.7172,SP132,Murali,Returned,in-store,322.64,2024-01-13,2024,January,1
S04845,2023-11-08 20:15:00,P1344,Kurta_344,Kurta,Grey,L,4,1016.53,770.02,4066.12,3080.08,C24844,Ganesh_4844,Coimbatore,11.0168,76.9558,SP119,Deepak,Pending,online,986.04,2023-11-08,2023,November,11
S04846,2024-05-26 16:19:00,P1345,Jeans_345,Jeans,Pink,XS,1,504.28,439.06,504.28,439.06,C24845,Ganesh_4845,Chennai,13.0827,80.2707,SP147,Prem,Cancelled,mobile_app,65.22,2024-05-26,2024,May,5
S04847,2024-05-02 21:40:00,P1346,Men's_346,Men's Shirts,Blue,XS,2,407.22,336.96,814.44,673.92,C24846,Diya_4846,Salem,11.6643,78.146,SP148,Jagan,Shipped,in-store,140.52,2024-05-02,2024,May,5
S04848,2024-02-14 17:45:00,P1347,Women's_347,Women's Dresses,Red,XXL,2,1817.07,1614.11,3634.14,3228.22,C24847,Meena_4847,Madurai,9.9252,78.1198,SP131,Anand,Cancelled,in-store,405.92,2024-02-14,2024,February,2
S04849,2023-04-10 20:25:00,P1348,Women's_348,Women's Dresses,Maroon,XL,3,1816.81,1584.0,5450.43,4752.0,C24848,Meena_4848,Chennai,13.0827,80.2707,SP117,Ashok,Shipped,online,698.43,2023-04-10,2023,April,4
S04850,2024-09-18 19:24:00,P1349,Women's_349,Women's Dresses,Pink,S,3,416.01,374.35,1248.03,1123.05,C24849,Anu_4849,Coimbatore,11.0168,76.9558,SP126,Aravind,Cancelled,in-store,124.98,2024-09-18,2024,September,9
S04851,2024-01-29 20:03:00,P1350,Sportswear_350,Sportswear,Maroon,XXL,1,991.45,650.86,991.45,650.86,C24850,Karthik_4850,Coimbatore,11.0168,76.9558,SP133,Balaji,Returned,mobile_app,340.59,2024-01-29,2024,January,1
S04852,2024-08-12 12:33:00,P1351,Kurta_351,Kurta,Red,M,1,890.62,792.77,890.62,792.77,C24851,Lakshmi_4851,Chennai,13.0827,80.2707,SP142,Kishore,Cancelled,in-store,97.85,2024-08-12,2024,August,8
S04853,2023-07-07 12:32:00,P1352,Kurta_352,Kurta,Yellow,L,3,2307.4,2046.35,6922.2,6139.05,C24852,Sanjay_4852,Madurai,9.9252,78.1198,SP124,Rajesh,Shipped,mobile_app,783.15,2023-07-07,2023,July,7
S04854,2023-10-22 13:18:00,P1353,Kid's_353,Kid's Wear,Maroon,XS,2,2281.16,1780.81,4562.32,3561.62,C24853,Aarav_4853,Vellore,12.9165,79.1325,SP109,Ajay,Shipped,online,1000.7,2023-10-22,2023,October,10
S04855,2023-02-03 14:04:00,P1354,Kid's_354,Kid's Wear,Red,XXL,1,778.45,654.5,778.45,654.5,C24854,Lakshmi_4854,Coimbatore,11.0168,76.9558,SP143,Gokul,Returned,in-store,123.95,2023-02-03,2023,February,2
S04856,2024-06-01 14:41:00,P1355,Sportswear_355,Sportswear,Green,XXL,1,361.64,271.75,361.64,271.75,C24855,Meena_4855,Vellore,12.9165,79.1325,SP113,Ramesh,Returned,mobile_app,89.89,2024-06-01,2024,June,6
S04857,2023-10-12 11:29:00,P1356,Kurta_356,Kurta,White,XS,2,1611.74,1204.21,3223.48,2408.42,C24856,Ravi_4856,Tiruchirappalli,10.7905,78.7047,SP146,Selva,Paid,online,815.06,2023-10-12,2023,October,10
S04858,2024-04-14 16:48:00,P1357,Jeans_357,Jeans,Red,L,1,2326.79,1975.54,2326.79,1975.54,C24857,Sathish_4857,Vellore,12.9165,79.1325,SP133,Balaji,Cancelled,in-store,351.25,2024-04-14,2024,April,4
S04859,2023-06-28 16:36:00,P1358,Sarees_358,Sarees,Blue,XXL,1,266.42,194.78,266.42,194.78,C24858,Vishal_4858,Tirunelveli,8.7139,77.7567,SP118,Mohan,Cancelled,mobile_app,71.64,2023-06-28,2023,June,6
S04860,2024-01-25 21:52:00,P1359,Jeans_359,Jeans,Pink,L,1,379.97,317.06,379.97,317.06,C24859,Ganesh_4859,Coimbatore,11.0168,76.9558,SP116,Vignesh,Shipped,in-store,62.91,2024-01-25,2024,January,1
S04861,2024-08-24 16:08:00,P1360,Sportswear_360,Sportswear,White,XL,3,792.69,700.11,2378.07,2100.33,C24860,Aarav_4860,Erode,11.34,77.7172,SP124,Rajesh,Cancelled,in-store,277.74,2024-08-24,2024,August,8
S04862,2024-06-19 19:51:00,P1361,Kurta_361,Kurta,Grey,M,3,542.62,481.12,1627.86,1443.36,C24861,Diya_4861,Tirunelveli,8.7139,77.7567,SP148,Jagan,Shipped,online,184.5,2024-06-19,2024,June,6
S04863,2024-02-03 18:53:00,P1362,Women's_362,Women's Dresses,Blue,L,4,702.32,433.63,2809.28,1734.52,C24862,Vishal_4862,Tirunelveli,8.7139,77.7567,SP127,Sanjay,Paid,online,1074.76,2024-02-03,2024,February,2
S04864,2024-08-24 21:34:00,P1363,Sarees_363,Sarees,Yellow,L,1,1488.87,1119.62,1488.87,1119.62,C24863,Meena_4863,Salem,11.6643,78.146,SP115,Santosh,Paid,online,369.25,2024-08-24,2024,August,8
S04865,2024-02-27 19:33:00,P1364,Men's_364,Men's Shirts,Grey,S,1,1665.84,1008.23,1665.84,1008.23,C24864,Sathish_4864,Madurai,9.9252,78.1198,SP101,Arun,Paid,online,657.61,2024-02-27,2024,February,2
S04866,2023-07-26 21:08:00,P1365,Kid's_365,Kid's Wear,Yellow,XL,3,2291.1,1996.1,6873.3,5988.3,C24865,Bhuvana_4865,Tirunelveli,8.7139,77.7567,SP127,Sanjay,Returned,in-store,885.0,2023-07-26,2023,July,7
S04867,2024-06-24 14:09:00,P1366,Jeans_366,Jeans,Black,L,2,1119.33,836.66,2238.66,1673.32,C24866,Devi_4866,Vellore,12.9165,79.1325,SP130,Varun,Pending,third-party,565.34,2024-06-24,2024,June,6
S04868,2023-05-20 20:42:00,P1367,Men's_367,Men's Shirts,Black,XS,3,2352.17,1878.09,7056.51,5634.27,C24867,Priya_4867,Vellore,12.9165,79.1325,SP144,Rohit,Cancelled,in-store,1422.24,2023-05-20,2023,May,5
S04869,2024-05-26 16:50:00,P1368,Sportswear_368,Sportswear,Blue,XL,1,435.74,294.03,435.74,294.03,C24868,Sanjay_4868,Madurai,9.9252,78.1198,SP126,Aravind,Paid,online,141.71,2024-05-26,2024,May,5
S04870,2023-08-13 17:14:00,P1369,Sarees_369,Sarees,White,XL,3,1066.4,817.62,3199.2,2452.86,C24869,Ravi_4869,Madurai,9.9252,78.1198,SP100,Tamil,Paid,in-store,746.34,2023-08-13,2023,August,8
S04871,2023-03-20 15:27:00,P1370,Kid's_370,Kid's Wear,White,XXL,1,1733.69,1120.65,1733.69,1120.65,C24870,Aarav_4870,Madurai,9.9252,78.1198,SP123,Sathish,Returned,mobile_app,613.04,2023-03-20,2023,March,3
S04872,2023-02-05 16:04:00,P1371,Sarees_371,Sarees,Yellow,XS,2,1641.93,1019.56,3283.86,2039.12,C24871,Lakshmi_4871,Chennai,13.0827,80.2707,SP121,Vinod,Returned,in-store,1244.74,2023-02-05,2023,February,2
S04873,2023-03-28 16:23:00,P1372,Men's_372,Men's Shirts,Maroon,XXL,1,381.35,259.18,381.35,259.18,C24872,Devi_4872,Chennai,13.0827,80.2707,SP142,Kishore,Cancelled,in-store,122.17,2023-03-28,2023,March,3
S04874,2024-03-19 18:07:00,P1373,Jeans_373,Jeans,Grey,L,2,1729.46,1196.18,3458.92,2392.36,C24873,Lakshmi_4873,Vellore,12.9165,79.1325,SP115,Santosh,Cancelled,in-store,1066.56,2024-03-19,2024,March,3
S04875,2023-06-23 19:58:00,P1374,Sportswear_374,Sportswear,Green,M,4,289.4,218.74,1157.6,874.96,C24874,Priya_4874,Coimbatore,11.0168,76.9558,SP125,Saravanan,Pending,in-store,282.64,2023-06-23,2023,June,6
S04876,2023-04-19 21:15:00,P1375,Men's_375,Men's Shirts,Black,M,3,667.94,581.86,2003.82,1745.58,C24875,Meena_4875,Tiruchirappalli,10.7905,78.7047,SP149,Hari,Paid,in-store,258.24,2023-04-19,2023,April,4
S04877,2024-05-05 18:56:00,P1376,Men's_376,Men's Shirts,Red,XL,2,396.46,325.41,792.92,650.82,C24876,Diya_4876,Salem,11.6643,78.146,SP114,Ganesh,Returned,in-store,142.1,2024-05-05,2024,May,5
S04878,2023-01-04 15:37:00,P1377,Kid's_377,Kid's Wear,White,XL,4,490.28,408.64,1961.12,1634.56,C24877,Ganesh_4877,Tiruchirappalli,10.7905,78.7047,SP101,Arun,Shipped,online,326.56,2023-01-04,2023,January,1
S04879,2023-07-30 11:33:00,P1378,T-Shirts_378,T-Shirts,Blue,L,3,2266.47,1563.24,6799.41,4689.72,C24878,Sathish_4878,Erode,11.34,77.7172,SP120,Harish,Returned,in-store,2109.69,2023-07-30,2023,July,7
S04880,2023-09-09 21:12:00,P1379,Kurta_379,Kurta,Pink,S,4,1093.57,910.12,4374.28,3640.48,C24879,Anu_4879,Vellore,12.9165,79.1325,SP144,Rohit,Pending,online,733.8,2023-09-09,2023,September,9
S04881,2023-03-26 15:41:00,P1380,Sarees_380,Sarees,Blue,XL,2,939.77,581.18,1879.54,1162.36,C24880,Sathish_4880,Erode,11.34,77.7172,SP110,Manoj,Pending,in-store,717.18,2023-03-26,2023,March,3
